,zipcode,Population,White,Black,Asian,Hispanic
9625,30088,27003.0,1614.0,24224.0,506.0,735.0
9626,30092,31992.0,18176.0,8108.0,2772.0,4624.0
9627,30093,56213.0,16543.0,14037.0,5611.0,29984.0
9628,30094,31024.0,15956.0,13221.0,596.0,1490.0
9629,30096,67110.0,28570.0,15908.0,12899.0,14299.0
9630,30097,41467.0,20655.0,4084.0,14079.0,2485.0
9631,30101,55141.0,43170.0,7970.0,1606.0,3605.0
9632,30102,35198.0,28776.0,4307.0,635.0,3642.0
9633,30103,16596.0,14546.0,1172.0,215.0,750.0
9634,30104,4357.0,3793.0,479.0,7.0,129.0
9635,30105,2339.0,2157.0,27.0,20.0,0.0
9636,30106,18316.0,7897.0,9508.0,147.0,1662.0
9637,30107,12522.0,12103.0,86.0,34.0,618.0
9638,30108,7644.0,6400.0,923.0,16.0,64.0
9639,30110,12638.0,11519.0,688.0,88.0,250.0
9640,30113,6180.0,5736.0,275.0,8.0,52.0
9641,30114,50138.0,42351.0,3566.0,898.0,6780.0
9642,30115,38093.0,33635.0,1476.0,343.0,3992.0
9643,30116,22793.0,18175.0,3386.0,202.0,1029.0
9644,30117,34266.0,24594.0,7764.0,216.0,4267.0
9645,30118,2380.0,917.0,1285.0,116.0,112.0
9646,30120,37250.0,29512.0,4841.0,311.0,4171.0
9647,30121,21652.0,17478.0,2320.0,161.0,1702.0
9648,30122,23930.0,10006.0,12664.0,317.0,2338.0
9649,30124,2984.0,2781.0,118.0,3.0,93.0
9650,30125,24840.0,18688.0,3266.0,66.0,4843.0
9651,30126,40243.0,19898.0,16066.0,1120.0,6882.0
9652,30127,60016.0,33629.0,23266.0,1030.0,3860.0
9653,30132,33402.0,26193.0,5902.0,338.0,1456.0
9654,30134,43108.0,23087.0,18280.0,430.0,3680.0
9655,30135,61298.0,36752.0,20615.0,1507.0,4704.0
9656,30137,1838.0,1417.0,168.0,18.0,238.0
9657,30139,4087.0,3902.0,35.0,18.0,156.0
9658,30141,21935.0,17251.0,3538.0,279.0,1063.0
9659,30143,21086.0,20121.0,298.0,129.0,799.0
9660,30144,51872.0,35833.0,10568.0,2108.0,4681.0
9661,30145,8713.0,7459.0,1048.0,24.0,166.0
9662,30147,5481.0,5208.0,171.0,12.0,251.0
9663,30148,413.0,409.0,4.0,0.0,0.0
9664,30149,1396.0,1233.0,95.0,39.0,47.0
9665,30152,41689.0,31247.0,6630.0,1486.0,4560.0
9666,30153,18382.0,15603.0,2330.0,257.0,97.0
9667,30157,46413.0,37759.0,7456.0,171.0,3696.0
9668,30161,35367.0,25102.0,8428.0,253.0,2163.0
9669,30164,0.0,0.0,0.0,0.0,0.0
9670,30165,38941.0,29680.0,4707.0,928.0,6368.0
9671,30168,25777.0,7478.0,15776.0,58.0,6228.0
9672,30170,3501.0,3154.0,305.0,0.0,27.0
9673,30171,3601.0,3513.0,88.0,0.0,26.0
9674,30173,5556.0,5390.0,64.0,0.0,196.0
9675,30175,6221.0,6128.0,20.0,0.0,54.0
9676,30176,7187.0,6493.0,313.0,118.0,115.0
9677,30177,1369.0,1305.0,46.0,17.0,0.0
9678,30178,3355.0,3165.0,35.0,0.0,0.0
9679,30179,16505.0,14516.0,1903.0,32.0,121.0
9680,30180,34137.0,24206.0,7452.0,465.0,1580.0
9681,30182,3259.0,3194.0,57.0,0.0,0.0
9682,30183,5298.0,5040.0,111.0,100.0,96.0
9683,30184,7233.0,6821.0,368.0,16.0,276.0
9684,30185,4084.0,3839.0,161.0,0.0,113.0
9685,30187,8806.0,7089.0,1600.0,0.0,435.0
9686,30188,54177.0,45279.0,4416.0,1524.0,4565.0
9687,30189,36506.0,32590.0,1999.0,478.0,2541.0
9688,30204,12724.0,7345.0,5053.0,109.0,128.0
9689,30205,2875.0,2832.0,4.0,0.0,99.0
9690,30206,2971.0,2420.0,505.0,0.0,30.0
9691,30213,28726.0,5199.0,21699.0,469.0,2354.0
9692,30214,29291.0,15588.0,11453.0,1241.0,2628.0
9693,30215,32317.0,22575.0,6886.0,1269.0,1039.0
9694,30216,2361.0,1423.0,910.0,0.0,10.0
9695,30217,9432.0,8043.0,1059.0,17.0,215.0
9696,30218,2174.0,1565.0,585.0,0.0,2.0
9697,30220,5036.0,3487.0,1363.0,35.0,389.0
9698,30222,4581.0,2377.0,2176.0,0.0,23.0
9699,30223,35169.0,20269.0,13016.0,431.0,1449.0
9700,30224,25651.0,17231.0,7687.0,225.0,832.0
9701,30228,36771.0,14819.0,19366.0,787.0,2837.0
9702,30230,8736.0,6301.0,2011.0,117.0,45.0
9703,30233,22588.0,17212.0,4943.0,102.0,682.0
9704,30234,2065.0,838.0,1127.0,1.0,0.0
9705,30236,44082.0,12911.0,25485.0,2752.0,5731.0
9706,30238,36899.0,6967.0,25838.0,662.0,4117.0
9707,30240,28553.0,18808.0,8377.0,661.0,815.0
9708,30241,24178.0,12316.0,10212.0,339.0,1362.0
9709,30248,22772.0,16185.0,5904.0,162.0,488.0
9710,30250,995.0,314.0,630.0,2.0,211.0
9711,30251,2806.0,1990.0,761.0,0.0,12.0
9712,30252,43451.0,32731.0,9027.0,418.0,2048.0
9713,30253,52256.0,23426.0,23590.0,2287.0,4299.0
9714,30256,2524.0,2305.0,205.0,0.0,26.0
9715,30257,4540.0,3860.0,615.0,0.0,66.0
9716,30258,2743.0,2457.0,284.0,0.0,24.0
9717,30259,3128.0,2966.0,70.0,0.0,10.0
9718,30260,26660.0,6898.0,13377.0,4153.0,2992.0
9719,30263,52604.0,37196.0,13243.0,524.0,3840.0
9720,30265,32344.0,24725.0,5004.0,990.0,2330.0
9721,30268,9736.0,6055.0,3307.0,0.0,1690.0
9722,30269,34879.0,29671.0,2567.0,1506.0,2486.0
9723,30273,13866.0,3140.0,9701.0,307.0,1449.0
9724,30274,34607.0,5929.0,23989.0,1794.0,4065.0
9725,30275,0.0,0.0,0.0,0.0,0.0
9726,30276,14538.0,12267.0,1781.0,194.0,379.0
9727,30277,21169.0,18815.0,1708.0,267.0,1079.0
9728,30281,65931.0,30226.0,28825.0,2115.0,5831.0
9729,30284,55.0,55.0,0.0,0.0,0.0
9730,30285,544.0,471.0,73.0,0.0,0.0
9731,30286,23746.0,16452.0,6843.0,172.0,606.0
9732,30288,10620.0,1004.0,9196.0,43.0,408.0
9733,30289,52.0,31.0,21.0,0.0,0.0
9734,30290,8400.0,6091.0,1775.0,195.0,804.0
9735,30291,21147.0,2006.0,18177.0,92.0,901.0
9736,30292,6597.0,5809.0,739.0,0.0,66.0
9737,30293,2503.0,1313.0,1152.0,0.0,0.0
9738,30294,38015.0,4425.0,31323.0,1116.0,1812.0
9739,30295,4389.0,3813.0,481.0,7.0,37.0
9740,30296,26587.0,2691.0,21293.0,922.0,2348.0
9741,30297,27678.0,10940.0,11299.0,1914.0,8832.0
9742,30303,5001.0,1411.0,2911.0,395.0,387.0
9743,30305,21262.0,18462.0,1483.0,876.0,1144.0
9744,30306,21262.0,19010.0,1039.0,793.0,860.0
9745,30307,17684.0,13443.0,2807.0,594.0,849.0
9746,30308,16434.0,8488.0,5079.0,2095.0,1039.0
9747,30309,21074.0,15716.0,3277.0,1298.0,779.0
9748,30310,27775.0,1861.0,25077.0,102.0,566.0
9749,30311,36074.0,1042.0,33680.0,126.0,1801.0
9750,30312,19644.0,8009.0,10333.0,342.0,1086.0
9751,30313,9489.0,4155.0,3689.0,1269.0,361.0
9752,30314,21045.0,2244.0,17808.0,469.0,579.0
9753,30315,33248.0,4456.0,26986.0,292.0,1902.0
9754,30316,30700.0,10900.0,18614.0,262.0,1570.0
9755,30317,11787.0,5074.0,6313.0,87.0,535.0
9756,30318,53622.0,17415.0,31303.0,2865.0,3285.0
9757,30319,36947.0,29959.0,2935.0,2108.0,4128.0
9758,30322,2364.0,1153.0,426.0,693.0,106.0
9759,30324,26900.0,18409.0,5106.0,1500.0,4617.0
9760,30326,5118.0,3510.0,552.0,760.0,698.0
9761,39476,6752.0,5666.0,976.0,0.0,25.0
9762,39477,664.0,636.0,20.0,0.0,4.0
9763,39478,2153.0,1071.0,1081.0,0.0,1.0
9764,39479,5255.0,4885.0,370.0,0.0,0.0
9765,39480,3340.0,2968.0,315.0,57.0,0.0
9766,39481,1789.0,1789.0,0.0,0.0,0.0
9767,39482,8821.0,7835.0,669.0,36.0,173.0
9768,39483,5760.0,4453.0,1278.0,0.0,20.0
9769,39501,21865.0,9067.0,12400.0,99.0,1294.0
9770,39503,48348.0,32847.0,12771.0,835.0,2447.0
9771,39507,15754.0,12033.0,3023.0,57.0,1160.0
9772,39520,14877.0,12925.0,1383.0,183.0,282.0
9773,39525,8777.0,8334.0,34.0,175.0,451.0
9774,39530,8366.0,4576.0,2574.0,469.0,889.0
9775,39531,17668.0,12335.0,3647.0,637.0,1498.0
9776,39532,34953.0,26093.0,4541.0,2717.0,1062.0
9777,39534,2335.0,1616.0,422.0,122.0,323.0
9778,39540,8567.0,6248.0,1239.0,662.0,685.0
9779,39553,17469.0,10929.0,5551.0,564.0,1834.0
9780,39556,7661.0,7290.0,129.0,0.0,46.0
9781,39560,16987.0,15030.0,1195.0,471.0,604.0
9782,39561,2197.0,1907.0,154.0,20.0,102.0
9783,39562,17019.0,15506.0,1230.0,123.0,69.0
9784,39563,13786.0,3421.0,10098.0,70.0,207.0
9785,39564,38187.0,32170.0,3977.0,648.0,2016.0
9786,39565,19040.0,17113.0,908.0,282.0,387.0
9787,39567,10787.0,7855.0,2587.0,22.0,637.0
9788,39571,13143.0,10154.0,2150.0,520.0,292.0
9789,39572,1430.0,568.0,836.0,0.0,73.0
9790,39573,7832.0,7410.0,352.0,0.0,126.0
9791,39574,12299.0,11300.0,577.0,51.0,147.0
9792,39576,5910.0,4752.0,967.0,28.0,169.0
9793,39577,10866.0,7781.0,2957.0,0.0,159.0
9794,39581,11576.0,5984.0,4783.0,220.0,1388.0
9795,39601,23907.0,14891.0,8847.0,12.0,238.0
9796,39629,6716.0,5463.0,1184.0,0.0,19.0
9797,39630,1337.0,604.0,733.0,0.0,0.0
9798,39631,3478.0,1262.0,2177.0,0.0,36.0
9799,39633,1360.0,417.0,935.0,0.0,0.0
9800,39635,111.0,111.0,0.0,0.0,0.0
9801,39638,2923.0,1542.0,1381.0,0.0,0.0
9802,39641,4428.0,3581.0,820.0,0.0,21.0
9803,39643,1169.0,740.0,429.0,0.0,0.0
9804,39645,5195.0,3442.0,1729.0,14.0,12.0
9805,39647,1070.0,1043.0,26.0,0.0,0.0
9806,39648,22291.0,8710.0,12983.0,160.0,410.0
9807,39652,8310.0,3367.0,4927.0,5.0,5.0
9808,39653,2854.0,1981.0,832.0,17.0,9.0
9809,39654,5382.0,3423.0,1920.0,0.0,34.0
9810,39656,1012.0,576.0,430.0,6.0,0.0
9811,39657,1721.0,1017.0,699.0,0.0,29.0
9812,39661,2691.0,1256.0,1411.0,7.0,0.0
9813,39662,1040.0,911.0,110.0,0.0,0.0
9814,39663,3028.0,1202.0,1793.0,0.0,34.0
9815,39664,2184.0,1511.0,673.0,0.0,0.0
9816,39665,1150.0,767.0,349.0,0.0,0.0
9817,39666,9612.0,6755.0,2768.0,31.0,187.0
9818,39667,12543.0,6611.0,5758.0,20.0,220.0
9819,39668,227.0,175.0,52.0,0.0,0.0
9820,39669,5959.0,1628.0,4331.0,0.0,8.0
9821,39701,13835.0,4043.0,9527.0,124.0,164.0
9822,39702,22239.0,12014.0,10099.0,0.0,305.0
9823,39705,14421.0,9721.0,4043.0,260.0,443.0
9824,39730,11667.0,5873.0,5741.0,5.0,164.0
9825,39735,4073.0,2478.0,1589.0,6.0,0.0
9826,39736,279.0,28.0,242.0,0.0,10.0
9827,39737,439.0,274.0,165.0,0.0,0.0
9828,39739,2716.0,1005.0,1711.0,0.0,5.0
9829,39740,5436.0,4764.0,631.0,6.0,62.0
9830,39741,1340.0,980.0,343.0,0.0,0.0
9831,39743,1706.0,213.0,1460.0,8.0,0.0
9832,39744,5595.0,4307.0,1180.0,0.0,80.0
9833,39745,824.0,700.0,115.0,2.0,8.0
9834,39746,3264.0,2699.0,474.0,0.0,20.0
9835,39747,1838.0,841.0,997.0,0.0,0.0
9836,39750,2899.0,2139.0,719.0,0.0,10.0
9837,39751,1507.0,1120.0,383.0,0.0,2.0
9838,39752,2603.0,2331.0,258.0,12.0,23.0
9839,39755,785.0,297.0,479.0,0.0,0.0
9840,39756,2361.0,264.0,2097.0,0.0,0.0
9841,39759,42474.0,24142.0,16316.0,1400.0,684.0
9842,39760,0.0,0.0,0.0,0.0,0.0
9843,39762,2504.0,1875.0,577.0,11.0,35.0
9844,39766,2543.0,2052.0,491.0,0.0,0.0
9845,39767,621.0,548.0,61.0,12.0,0.0
9846,39769,1990.0,1591.0,399.0,0.0,14.0
9847,39771,153.0,139.0,14.0,0.0,0.0
9848,39772,1512.0,869.0,607.0,0.0,20.0
9849,39773,16658.0,6783.0,9509.0,146.0,124.0
9850,39776,1447.0,678.0,755.0,0.0,22.0
9851,39813,1933.0,643.0,1290.0,0.0,0.0
9852,39815,1702.0,350.0,1190.0,0.0,158.0
9853,39817,11474.0,5692.0,5390.0,4.0,455.0
9854,39819,10510.0,5647.0,4206.0,138.0,617.0
9855,39823,8727.0,4308.0,4314.0,35.0,66.0
9856,39824,367.0,235.0,132.0,0.0,0.0
9857,39825,1386.0,1033.0,239.0,0.0,202.0
9858,39826,656.0,303.0,346.0,0.0,1.0
9859,39827,4020.0,3547.0,263.0,0.0,218.0
9860,39828,15448.0,7793.0,6224.0,16.0,2086.0
9861,39834,2075.0,1662.0,385.0,0.0,38.0
9862,39836,671.0,420.0,233.0,0.0,0.0
9863,39837,6116.0,4045.0,2043.0,0.0,36.0
9864,39840,5335.0,1457.0,3493.0,171.0,41.0
9865,39841,573.0,213.0,360.0,0.0,0.0
9866,39842,8044.0,2721.0,5161.0,39.0,182.0
9867,39845,8016.0,5021.0,2756.0,52.0,200.0
9868,39846,1745.0,633.0,991.0,17.0,88.0
9869,39851,2233.0,646.0,1523.0,0.0,5.0
9870,39854,2397.0,1014.0,1356.0,7.0,0.0
9871,39859,1194.0,1020.0,158.0,0.0,32.0
9872,39861,1090.0,698.0,369.0,5.0,11.0
9873,39862,1177.0,582.0,588.0,0.0,6.0
9874,39866,2923.0,886.0,1757.0,33.0,261.0
9875,39867,454.0,210.0,85.0,0.0,156.0
9876,39870,2477.0,791.0,1681.0,0.0,11.0
9877,39877,452.0,253.0,199.0,0.0,33.0
9878,39885,154.0,149.0,5.0,0.0,0.0
9879,39886,1600.0,814.0,786.0,0.0,0.0
9880,39897,3403.0,2630.0,639.0,0.0,88.0
9881,40003,2367.0,2314.0,0.0,0.0,8.0
9882,40004,28815.0,26163.0,2059.0,104.0,707.0
9883,40006,4820.0,4552.0,167.0,0.0,192.0
9884,40007,85.0,85.0,0.0,0.0,0.0
9885,40008,3677.0,3440.0,167.0,2.0,97.0
9886,40009,1543.0,1533.0,0.0,0.0,0.0
9887,40010,542.0,422.0,17.0,94.0,0.0
9888,40011,2217.0,2164.0,26.0,0.0,7.0
9889,40012,629.0,613.0,0.0,0.0,0.0
9890,40013,5546.0,5430.0,64.0,0.0,45.0
9891,40014,20153.0,18878.0,391.0,331.0,432.0
9892,40019,3725.0,3152.0,313.0,0.0,278.0
9893,40020,124.0,122.0,0.0,0.0,0.0
9894,40022,813.0,742.0,18.0,21.0,91.0
9895,40023,4384.0,4235.0,122.0,27.0,74.0
9896,40025,74.0,74.0,0.0,0.0,5.0
9897,40026,5449.0,5133.0,148.0,76.0,93.0
9898,40031,23006.0,19870.0,1783.0,95.0,1373.0
9899,40033,12372.0,10574.0,1509.0,100.0,329.0
9900,40036,276.0,275.0,1.0,0.0,0.0
9901,40037,2747.0,2587.0,141.0,4.0,3.0
9902,40040,456.0,454.0,0.0,0.0,2.0
9903,40041,323.0,311.0,12.0,0.0,0.0
9904,40045,3612.0,3544.0,0.0,0.0,61.0
9905,40046,2118.0,2088.0,13.0,0.0,17.0
9906,40047,18708.0,18101.0,76.0,0.0,313.0
9907,40048,101.0,100.0,1.0,0.0,2.0
9908,40049,109.0,99.0,6.0,0.0,4.0
9909,40050,1593.0,1487.0,48.0,0.0,22.0
9910,40051,4472.0,4402.0,16.0,0.0,39.0
9911,40052,534.0,506.0,0.0,0.0,15.0
9912,40055,1862.0,1734.0,50.0,0.0,33.0
9913,40056,3471.0,3283.0,41.0,19.0,126.0
9914,40057,3647.0,3512.0,59.0,0.0,71.0
9915,40058,87.0,87.0,0.0,0.0,0.0
9916,40059,17330.0,15489.0,710.0,738.0,488.0
9917,40060,1115.0,1101.0,14.0,0.0,0.0
9918,40062,426.0,426.0,0.0,0.0,0.0
9919,40063,761.0,479.0,282.0,0.0,41.0
9920,40065,28694.0,23789.0,2448.0,416.0,3428.0
9921,40067,5459.0,4508.0,735.0,10.0,262.0
9922,40068,2152.0,2058.0,3.0,0.0,63.0
9923,40069,8294.0,7330.0,703.0,18.0,250.0
9924,40070,524.0,524.0,0.0,0.0,22.0
9925,40071,14424.0,13760.0,259.0,52.0,216.0
9926,40075,1207.0,1190.0,17.0,0.0,0.0
9927,40076,2033.0,2021.0,2.0,0.0,0.0
9928,40077,475.0,462.0,13.0,0.0,0.0
9929,40078,2273.0,2172.0,8.0,0.0,165.0
9930,40104,1203.0,1168.0,0.0,18.0,0.0
9931,40107,2013.0,1942.0,0.0,27.0,0.0
9932,40108,11583.0,11275.0,186.0,18.0,464.0
9933,40109,2468.0,2358.0,26.0,0.0,27.0
9934,40110,16.0,16.0,0.0,0.0,0.0
9935,40111,1706.0,1639.0,46.0,5.0,4.0
9936,40115,724.0,724.0,0.0,0.0,63.0
9937,40117,2553.0,2268.0,133.0,18.0,4.0
9938,40118,9452.0,8827.0,44.0,33.0,607.0
9939,40119,1664.0,1664.0,0.0,0.0,0.0
9940,40121,10555.0,7277.0,2004.0,324.0,1372.0
9941,40140,423.0,423.0,0.0,0.0,0.0
9942,40142,2500.0,2103.0,310.0,0.0,87.0
9943,40143,6725.0,6470.0,245.0,0.0,39.0
9944,40144,1730.0,1681.0,25.0,13.0,0.0
9945,40145,996.0,996.0,0.0,0.0,0.0
9946,40146,4350.0,3907.0,175.0,0.0,81.0
9947,40150,3744.0,3664.0,0.0,19.0,40.0
9948,40152,382.0,382.0,0.0,0.0,0.0
9949,40155,1100.0,950.0,88.0,23.0,42.0
9950,40157,755.0,755.0,0.0,0.0,0.0
9951,40160,23361.0,14727.0,5631.0,488.0,2155.0
9952,40161,118.0,118.0,0.0,0.0,0.0
9953,40162,5985.0,5519.0,261.0,0.0,222.0
9954,40165,34077.0,32671.0,356.0,201.0,495.0
9955,40170,306.0,276.0,0.0,0.0,0.0
9956,40171,230.0,230.0,0.0,0.0,0.0
9957,40175,13198.0,11237.0,1305.0,204.0,350.0
9958,40176,967.0,967.0,0.0,0.0,0.0
9959,40177,1469.0,1410.0,0.0,9.0,46.0
9960,40178,460.0,460.0,0.0,0.0,26.0
9961,40202,6442.0,2594.0,3500.0,101.0,181.0
9962,40203,18884.0,6510.0,11698.0,59.0,271.0
9963,40204,14426.0,12849.0,897.0,195.0,376.0
9964,40205,23865.0,22796.0,360.0,248.0,457.0
9965,40206,18778.0,15991.0,1736.0,366.0,471.0
9966,40207,29805.0,27628.0,907.0,666.0,517.0
9967,40208,14482.0,9677.0,4031.0,89.0,517.0
9968,40209,586.0,426.0,31.0,25.0,22.0
9969,40210,15544.0,1158.0,14058.0,10.0,106.0
9970,40211,22297.0,1354.0,20136.0,17.0,128.0
9971,40212,18359.0,6985.0,10885.0,0.0,119.0
9972,40213,15921.0,12050.0,2954.0,151.0,927.0
9973,40214,46134.0,34150.0,6650.0,3185.0,3702.0
9974,40215,22747.0,13683.0,7450.0,142.0,2195.0
9975,40216,40903.0,24679.0,14284.0,196.0,1362.0
9976,40217,12813.0,10732.0,986.0,640.0,409.0
9977,40218,29834.0,17115.0,10951.0,433.0,2472.0
9978,40219,39577.0,27605.0,8009.0,1142.0,5767.0
9979,40220,33525.0,26397.0,5712.0,733.0,1543.0
9980,40222,21628.0,18606.0,1354.0,928.0,921.0
9981,40223,21610.0,18679.0,1704.0,887.0,522.0
9982,40228,15771.0,12429.0,2596.0,218.0,789.0
9983,40229,36741.0,33126.0,2554.0,185.0,1361.0
9984,40231,0.0,0.0,0.0,0.0,0.0
9985,40241,29783.0,23152.0,3652.0,2291.0,1057.0
9986,40242,11193.0,9439.0,1140.0,370.0,470.0
9987,40243,10509.0,9088.0,684.0,187.0,412.0
9988,40245,30743.0,24989.0,2706.0,1638.0,1101.0
9989,40258,27394.0,22584.0,3972.0,32.0,365.0
9990,40272,37708.0,35189.0,1360.0,194.0,1138.0
9991,40280,450.0,388.0,14.0,11.0,13.0
9992,40291,34087.0,29134.0,3553.0,370.0,969.0
9993,40299,38530.0,33332.0,3053.0,798.0,1971.0
9994,40310,682.0,572.0,30.0,0.0,0.0
9995,40311,7296.0,7199.0,29.0,6.0,114.0
9996,40312,6647.0,6564.0,9.0,6.0,25.0
9997,40313,3853.0,3578.0,77.0,70.0,0.0
9998,40316,376.0,376.0,0.0,0.0,0.0
9999,40322,3284.0,3160.0,43.0,0.0,14.0
10000,40324,42552.0,37790.0,2380.0,402.0,1885.0
10001,40328,1017.0,932.0,2.0,0.0,116.0
10002,40330,18977.0,17871.0,722.0,47.0,485.0
10003,40334,114.0,91.0,13.0,0.0,1.0
10004,40336,13139.0,12915.0,38.0,0.0,4.0
10005,40337,5516.0,5505.0,0.0,0.0,23.0
10006,40339,0.0,0.0,0.0,0.0,0.0
10007,40342,21305.0,20417.0,562.0,67.0,307.0
10008,40346,688.0,688.0,0.0,0.0,0.0
10009,40347,2806.0,2592.0,100.0,7.0,94.0
10010,40348,730.0,686.0,28.0,0.0,1.0
10011,40350,106.0,106.0,0.0,0.0,0.0
10012,40351,19590.0,18804.0,163.0,65.0,317.0
10013,40353,20682.0,19210.0,706.0,0.0,664.0
10014,40356,41331.0,38613.0,1358.0,230.0,1211.0
10015,40358,802.0,765.0,0.0,0.0,27.0
10016,40359,6899.0,6769.0,75.0,16.0,193.0
10017,40360,6905.0,6691.0,128.0,0.0,80.0
10018,40361,18259.0,16327.0,1312.0,47.0,1317.0
10019,40363,0.0,0.0,0.0,0.0,0.0
10020,40370,2349.0,2349.0,0.0,0.0,34.0
10021,40371,2935.0,2893.0,0.0,0.0,19.0
10022,40372,2270.0,2123.0,40.0,0.0,0.0
10023,40374,1707.0,1541.0,118.0,0.0,40.0
10024,40376,14.0,14.0,0.0,0.0,0.0
10025,40379,3545.0,3317.0,67.0,0.0,40.0
10026,40380,5921.0,5697.0,76.0,20.0,121.0
10027,40383,22196.0,19353.0,1353.0,150.0,1514.0
10028,40385,2950.0,2816.0,106.0,0.0,0.0
10029,40387,2009.0,1892.0,0.0,14.0,124.0
10030,40390,7154.0,6477.0,194.0,206.0,142.0
10031,40391,35298.0,32773.0,1837.0,165.0,932.0
10032,40402,2106.0,2103.0,1.0,0.0,47.0
10033,40403,24471.0,23464.0,389.0,137.0,387.0
10034,40404,664.0,505.0,122.0,10.0,17.0
10035,40409,3626.0,3549.0,5.0,4.0,4.0
10036,40419,4250.0,4145.0,5.0,38.0,3.0
10037,40422,24399.0,21406.0,1659.0,193.0,916.0
10038,40434,88.0,88.0,0.0,0.0,0.0
10039,40437,5756.0,5697.0,4.0,0.0,80.0
10040,40440,2300.0,2247.0,22.0,5.0,13.0
10041,40442,1156.0,1142.0,2.0,10.0,36.0
10042,40444,13701.0,13129.0,466.0,4.0,254.0
10043,40445,883.0,883.0,0.0,0.0,0.0
10044,40447,7744.0,7663.0,0.0,0.0,50.0
10045,40448,0.0,0.0,0.0,0.0,0.0
10046,40456,9913.0,9738.0,50.0,7.0,34.0
10047,40460,856.0,843.0,13.0,0.0,0.0
10048,40461,3291.0,3093.0,0.0,0.0,159.0
10049,40464,926.0,864.0,0.0,14.0,0.0
10050,40468,2057.0,1966.0,64.0,1.0,41.0
10051,40472,1473.0,1416.0,0.0,0.0,0.0
10052,40475,56351.0,50681.0,3028.0,693.0,1418.0
10053,40481,342.0,342.0,0.0,0.0,0.0
10054,40484,10924.0,10116.0,617.0,38.0,124.0
10055,40486,3191.0,3143.0,0.0,0.0,0.0
10056,40489,4437.0,4319.0,0.0,0.0,52.0
10057,40502,26931.0,24124.0,1081.0,1025.0,493.0
10058,40503,27755.0,24657.0,1247.0,1122.0,1205.0
10059,40504,25884.0,16960.0,2609.0,615.0,5731.0
10060,40505,26212.0,19929.0,5071.0,97.0,2067.0
10061,40506,2128.0,1729.0,239.0,76.0,18.0
10062,40507,1677.0,1385.0,281.0,0.0,25.0
10063,40508,24968.0,15651.0,7051.0,1156.0,1032.0
10064,40509,34413.0,25280.0,5634.0,2015.0,1864.0
10065,40510,2193.0,1634.0,370.0,0.0,259.0
10066,40511,31143.0,18104.0,9104.0,384.0,4641.0
10067,40513,11109.0,9522.0,152.0,1099.0,235.0
10068,40514,14934.0,12776.0,785.0,997.0,263.0
10069,40515,34375.0,30114.0,2153.0,1544.0,826.0
10070,40516,2596.0,1932.0,606.0,0.0,63.0
10071,40517,35333.0,26110.0,6861.0,483.0,1868.0
10072,40601,49984.0,41732.0,5142.0,658.0,1398.0
10073,40604,437.0,300.0,129.0,0.0,0.0
10074,40701,28275.0,27605.0,72.0,164.0,212.0
10075,40729,6261.0,5918.0,89.0,0.0,51.0
10076,40734,3349.0,3310.0,0.0,0.0,0.0
10077,40737,1377.0,1281.0,0.0,0.0,0.0
10078,40740,3319.0,3278.0,0.0,11.0,0.0
10079,40741,22623.0,22170.0,306.0,84.0,402.0
10080,40743,410.0,410.0,0.0,0.0,0.0
10081,40744,17272.0,16676.0,45.0,102.0,319.0
10082,40759,3084.0,3084.0,0.0,0.0,0.0
10083,40763,561.0,561.0,0.0,0.0,0.0
10084,40769,18135.0,17524.0,150.0,55.0,123.0
10085,40771,1152.0,1108.0,0.0,0.0,44.0
10086,40801,484.0,436.0,0.0,0.0,0.0
10087,40806,2826.0,2779.0,39.0,6.0,2.0
10088,40807,425.0,420.0,1.0,0.0,0.0
10089,40808,73.0,73.0,0.0,0.0,0.0
10090,40810,1151.0,1110.0,14.0,0.0,21.0
10091,40813,649.0,576.0,7.0,0.0,66.0
10092,40815,1389.0,1389.0,0.0,0.0,0.0
10093,40816,33.0,33.0,0.0,0.0,0.0
10094,40818,50.0,50.0,0.0,0.0,0.0
10095,40819,821.0,821.0,0.0,0.0,0.0
10096,40820,357.0,357.0,0.0,0.0,0.0
10097,40823,4247.0,4132.0,62.0,0.0,13.0
10098,40824,774.0,774.0,0.0,0.0,0.0
10099,40826,1190.0,1137.0,0.0,0.0,4.0
10100,40827,555.0,555.0,0.0,0.0,0.0
10101,40828,3561.0,3382.0,127.0,0.0,0.0
10102,40829,295.0,228.0,0.0,0.0,67.0
10103,40830,325.0,325.0,0.0,0.0,0.0
10104,40831,5337.0,5025.0,228.0,3.0,22.0
10105,40840,254.0,254.0,0.0,0.0,0.0
10106,40843,290.0,290.0,0.0,0.0,0.0
10107,40844,38.0,38.0,0.0,0.0,0.0
10108,40845,508.0,508.0,0.0,0.0,0.0
10109,40847,256.0,256.0,0.0,0.0,0.0
10110,40849,391.0,391.0,0.0,0.0,0.0
10111,40854,1200.0,1198.0,0.0,0.0,38.0
10112,40855,920.0,651.0,256.0,0.0,0.0
10113,40856,970.0,970.0,0.0,0.0,0.0
10114,40858,596.0,596.0,0.0,0.0,0.0
10115,40862,818.0,786.0,27.0,3.0,0.0
10116,40863,554.0,554.0,0.0,0.0,0.0
10117,40865,352.0,340.0,12.0,0.0,0.0
10118,40868,1264.0,1264.0,0.0,0.0,0.0
10119,40870,292.0,292.0,0.0,0.0,0.0
